"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"X2016.09.27.summer_QC"	"X2016.12.05.autumn_QC"	"X2017.02.08.winter_QC"	"X2017.06.16.spring_QC"	"neg_MM8_1_F.8_01_5714"	"neg_MM8_1_F.8_01_5723"	"neg_MM8_1_F.8_01_5734"	"neg_MM8_1_F.8_01_5744"	"neg_MM8_1_F.8_01_5750"	"neg_MM8_1_F.8_01_5757"	"neg_MM8_1.F.8_01_6617"	"neg_MM8_1.F.8_01_6626"	"neg_MM8_1.F.8_01_6635"	"neg_MM8_1.F.8_01_6646"	"neg_MM8_1.F.8_01_6654"	"neg_MM8_1.F.8_01_7156"	"neg_MM8_1.F.8_01_7157"	"neg_MM8_1.F.8_01_7166"	"neg_MM8_1.F.8_01_7175"	"neg_MM8_1.F.8_01_7185"	"neg_MM8_1.F.8_01_7193"	"neg_MM8_1.F.8_01_7435"	"neg_MM8_1.F.8_01_7436"	"neg_MM8_1.F.8_01_7451"	"neg_MM8_1.F.8_01_7462"	"neg_MM8_1.F.8_01_7475"	"neg_MM8_1.F.8_01_7484"
842.220003060379	842.215401553776	842.226711464364	1088.38868107881	1083.33909601747	1092.0868720717	29	2	5	6	5	8131.11609375	""	""	2962.56208695651	""	""	7171.91999999985	6093.35999999997	6203.56799999987	5254.70399999995	5071.24800000007	3733.29600000014	6558.04800000009	7073.80800000011	7417.87199999984	6902.44799999993	9026.9760000001	4108.94400000004	3188.64000000005	3197.9344	4879.39200000004	2472.28799999999	""
842.554396487189	842.550222306798	842.561673465203	1088.09507728012	1083.84749885251	1091.43981317711	20	2	5	6	1	2942.35199999999	""	1955.85599999999	""	""	""	5596.83620689642	7603.34400000003	3777.63576	4091.47199999992	3340.51200000005	4140.52800000004	7498.84799999995	8676.52800000012	4330.70400000005	3138.57599999996	3446.35199999995	1974.34707692307	""	""	""	""	""
842.812128082965	842.807182886972	842.816307975639	1140.81074856791	1140.52298135563	1141.62084134841	8	6	1	1	0	1249.94964705885	1380.28800000005	584.640000000022	806.735999999996	1613.47199999996	1311.40799999999	""	""	""	""	422.687999999997	""	""	""	""	""	294.000000000011	""	""	""	""	""	""
842.887918540345	842.881803808519	842.896131968759	1085.52624493693	1084.23456781122	1089.06229241505	7	1	3	3	0	""	837.984	""	""	""	""	""	1872.19199999996	3672.47999999998	2002.89599999996	""	2647.01507142863	2202.144	""	1759.29599999993	""	""	""	""	""	""	""	""
843.378141955098	843.369843877042	843.390036651269	373.073923132409	372.427611028944	374.257734872043	19	6	4	6	3	1033.323	1009.68	1137.19319999998	912.912000000002	822.401742857141	1067.47200000001	445.299374999997	419.664	410.927999999998	""	416.640000000002	389.203800000002	446.577224999999	504.336000000001	390.767999999997	394.191981818181	384.782454545453	249.984	""	""	239.568	208.805040000002	""
843.838090547833	843.808068078424	843.855345872824	1140.42686636305	1139.81274054138	1141.40225575693	10	6	2	2	0	740.551846153812	633.023999999938	211.344000000008	499.295999999983	481.824000000003	286.607999999981	""	267.456000000001	""	""	173.376000000007	""	337.680000000013	""	""	311.135999999987	""	""	""	""	""	""	""
844.382508507739	844.380509319938	844.392236991281	373.110219462502	372.753456015079	374.257734872043	10	6	3	1	0	644.580784615384	606.144000000008	596.496818181816	442.848000000003	517.918246153844	621.112799999995	""	180.768000000003	216.719999999999	284.684400000001	""	""	""	""	300.719999999999	""	""	""	""	""	""	""	""
845.159524415181	845.154887188406	845.160303694181	267.801129873924	267.319434352106	268.420905835119	3	3	0	0	0	348.768000000002	""	""	250.992000000002	""	292.656000000001	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
846.84736423429	846.798829065488	846.857143665959	1140.17982103222	1139.17929429779	1141.31095555839	9	4	0	4	0	379.008000000014	320.544000000001	293.327999999998	278.544000000011	""	""	""	""	""	""	""	383.375999999993	""	271.48800000001	314.160000000001	227.136000000009	""	""	""	""	""	""	""
846.877076323417	846.864459519442	846.880869738425	1094.26418077948	1093.30581508356	1095.10425226657	6	0	3	3	0	""	""	""	""	""	""	1240.51200000001	1449.84000000001	""	""	777.839999999993	""	1652.44799999999	1951.82400000002	2153.552875	""	""	""	""	""	""	""	""
847.214910958447	847.152262906343	847.219199135032	1095.57987789784	1093.24693439522	1097.79180568361	5	0	1	3	1	""	""	""	""	""	""	""	""	1009.344	""	""	213.695999999994	""	2430.28799999999	""	""	1835.90400000003	""	451.583999999987	""	""	""	""
847.546447770296	847.52006647443	847.681109790408	1094.76386840619	1081.34224616201	1098.09215131537	11	1	4	3	1	""	""	""	""	370.943999999984	""	""	909.216000000034	1168.94400000001	1189.77600000002	749.280000000002	1860.43199999998	""	""	""	1666.89599999998	1272.76800000001	""	250.99200000001	""	""	""	""
848.719126944341	848.67595431903	848.722227396609	1088.15403419335	1084.50523014107	1097.70203707299	13	4	3	5	0	""	3667.43999999989	6454.55999999994	4210.54615384616	""	482.831999999972	1769.33250000002	2877.84000000003	""	2648.35199999995	""	2091.4425882354	2952.09600000004	287.279999999978	5064.43544680844	3350.63159999998	""	""	""	""	""	""	""
848.823949833052	848.81753730977	848.833615933926	1140.58604884398	1139.85113942315	1141.71588687056	11	6	1	4	0	2061.2372238806	1775.76000000001	1293.26399999999	1123.92000000004	1920.91199999999	1637.32800000001	""	""	""	""	402.191999999996	601.103999999978	""	""	499.967999999999	298.703999999999	643.776000000024	""	""	""	""	""	""
849.219906006136	849.17551761487	849.224249526927	1089.06229241505	1084.50954968103	1098.96859793965	23	6	5	6	1	9594.67776000001	10113.5999999999	9776.92799999969	14214.816	7947.74400000008	13415.472	6209.34407999979	9780.95999999997	10038.672	6323.18399999992	8729.83850000001	11609.6693877551	4545.40800000005	11046.3360000001	11220.7199999999	5696.87999999995	10824.912	""	""	2421.35954716979	""	""	""
849.721070059263	849.715207907506	849.726077142686	1088.15836694337	1084.92823567979	1090.74632086724	27	6	5	6	6	28520.1064705884	28924.8959999999	27045.6479999996	15591.68712	24676.8480000003	13592.5439999999	17304.0087058822	11522.4480000001	8848.82378571427	10348.1279999998	7229.37599999988	14161.68	11996.5440000002	12801.2640000001	8497.77599999965	13071.6436153842	12553.9680000001	4764.98504347826	2584.17600000002	4351.47425	3921.79200000004	568.848000000022	2436.67199999997
849.855817221074	849.816380545061	849.860365210149	1140.32334842176	1139.24326413071	1141.95445285808	8	1	1	5	0	""	338.352000000001	""	""	""	""	""	""	176.399999999995	""	""	529.535999999996	372.960000000014	""	357.839999999997	224.112000000008	359.855999999987	""	""	""	""	""	""
850.221048347838	850.214024877477	850.225132363352	1088.30013629705	1083.21352473365	1092.37346445645	30	6	5	6	6	22021.7760000002	22321.4879999995	23032.1280000004	23257.2480000003	14942.9280000006	19059.6000000002	14542.4159999997	25776.576	13075.0642857142	11391.0719999999	11491.5742105265	11974.0320000002	11932.0319999998	17129.2800000001	28511.952	13339.8719999999	17891.3279999997	6463.54235294111	3770.25600000003	3340.03155555555	2685.64799999999	3106.99200000012	3827.04000000004
850.722060128952	850.716017848167	850.725748129881	1088.33361153261	1083.35969516249	1093.38264411757	32	6	5	6	6	26246.5682142857	24511.1999999999	14466.1439999997	35300.1599999999	15406.2719999995	15007.7760000002	25388.6472452828	11634.336	12813.5428571428	1581.21600000006	23186.739764706	28961.577058824	28374.8640000001	14735.9520000001	12698.448	27451.4565306123	13540.7999999998	6257.88215999993	2604.67199999988	6178.55783999993	3367.60177777777	255.36000000001	3533.04000000003
850.821611955696	850.81394802948	850.842936193592	1140.94743183183	1140.8265717139	1141.06610083891	5	4	0	1	0	598.413749999989	""	""	402.863999999992	433.776000000016	388.079999999997	""	""	""	""	""	""	""	""	178.416000000007	""	""	""	""	""	""	""	""
851.171365341671	851.154998199921	851.180450997606	268.118122848646	267.351805415187	269.338530411606	9	6	0	1	2	717.909599999994	901.568489999991	1015.72799999999	967.343999999998	1041.26400000002	1143.40799999999	""	""	""	""	""	""	""	""	""	""	271.152000000001	216.103114285714	""	237.937976470589	""	""	""
851.222072207246	851.216082191524	851.226653963831	1088.29681176367	1083.88426111671	1094.05543064628	26	6	5	6	4	27799.6703773587	16561.4399999999	24604.9439999999	13374.32808	10559.8080000004	20746.992	6231.45600000006	10604.4960000001	8929.67399999996	10571.5679999999	10184.3733599999	11333.9779200002	8883.50400000002	12894.3360000002	19208.4479999999	10936.548521739	12499.8720000002	""	930.720000000035	2593.58399999998	1707.14124999999	""	1836.24000000007
851.724684616412	851.717936031984	851.728499606029	1088.49391235091	1084.23456781122	1092.11922534484	19	6	5	5	0	5707.96800000002	7484.0640000001	10459.008	5626.88503448279	6655.15200000008	4651.58400000018	7634.4071249999	6835.91999999998	7094.30399999997	3460.12800000002	3242.25333333326	3293.47199999994	4006.12800000005	7912.12800000008	8303.56799999998	""	7572.09599999997	""	""	""	""	""	""
851.837346788353	851.814209350118	851.841236858992	1140.21973820471	1139.29465230788	1140.7299458274	9	5	1	3	0	420.441176470577	539.952	""	434.11199999998	426.384000000003	248.304000000009	399.840000000008	""	""	""	""	354.48	""	314.831999999979	""	266.447999999988	""	""	""	""	""	""	""
852.173280425093	852.170686615363	852.182318953083	267.858846680467	267.319434352106	268.084930717555	5	5	0	0	0	378.7142625	""	512.399999999998	354.144000000001	475.882200000001	529.199999999999	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
852.538909285095	852.530392632338	852.562127666205	1096.44687784994	1095.5403784513	1097.83710265794	9	2	3	3	1	292.331600000003	""	""	""	""	249.647999999998	400.847999999999	""	393.792000000003	356.496	""	""	735.503999999992	653.184000000004	""	514.751999999995	""	224.784000000009	""	""	""	""	""
852.806764455745	852.787758714705	852.855150603763	1140.67525225661	1138.28758288863	1141.62084134841	4	3	0	0	1	400.847999999991	""	234.863999999999	""	550.031999999988	""	""	""	""	""	""	""	""	""	""	""	""	232.512000000009	""	""	""	""	""
854.840825126814	854.830558113603	854.845967368658	1140.21508687965	1138.71301390597	1141.37984061073	18	6	4	6	2	3077.424	1506.96	1270.41600000001	1622.20799999994	2193.07200000003	2117.13599999994	658.560000000005	651.168000000025	""	548.688	358.847999999987	1072.17599999999	667.952500000002	804.383999999989	787.919999999997	675.024000000003	841.680000000032	204.623999999995	""	""	""	""	304.080000000012
854.829165235437	854.817974332861	854.831275741295	24.7375148005536	23.3391731859569	25.754474844197	3	3	0	0	0	688.25856	507.36	207.648	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
855.841422728298	855.835379279434	855.850356318423	1139.61235307521	1139.14458709385	1141.71588687056	6	2	1	3	0	""	""	""	513.408000000002	640.752000000001	""	""	264.43200000001	""	""	""	427.727999999998	454.38633333334	""	212.015999999992	""	""	""	""	""	""	""	""
856.169826986122	856.153726047914	856.208132050517	1097.3081980724	1095.77367744862	1098.76493834601	8	3	2	3	0	""	426.384000000016	""	""	543.311999999996	490.895999999996	469.727999999998	""	""	268.80000000001	""	""	696.863999999987	""	""	441.167999999994	344.736000000002	""	""	""	""	""	""
856.835073249366	856.829905627378	856.844666410747	1140.26127063633	1139.48098414634	1141.71588687056	4	3	0	1	0	""	339.695999999996	""	348.768000000013	315.168000000012	""	""	""	""	""	""	""	""	""	269.136000000002	""	""	""	""	""	""	""	""
857.530105095728	857.529061614951	857.532552123978	1138.58130557434	1136.82781338798	1139.93354877608	4	3	1	0	0	""	2554.27200000004	4387.50890909084	1746.52799999998	""	""	""	""	2218.64210526318	""	""	""	""	""	""	""	""	""	""	""	""	""	""
857.851882993338	857.785318900262	857.859848381995	1139.26085648307	1138.17151945398	1141.31095555839	13	6	1	5	0	616.895999999999	209.66399999999	340.368000000013	383.040000000015	497.280000000003	518.112000000003	313.798999999993	""	""	""	""	384.719999999997	554.736000000021	285.936000000011	""	454.272000000017	272.83199999998	""	""	""	""	""	""
857.890479743707	857.886163019317	857.893775345738	1087.01046249154	1083.16540093065	1090.95401141508	10	0	2	6	0	""	""	""	""	""	""	2041.32599999995	""	""	2337.21600000002	""	5346.93914285719	3012.23999999994	5435.80800000001	5388.30348387096	2011.29600000008	5127.69600000001	""	""	""	""	""	""
858.21834968658	858.212529273646	858.226846856125	1088.4978662651	1084.12029655567	1095.48622095988	26	6	4	6	3	7019.71199999999	6447.1680000001	5412.28799999997	2596.272	6013.72800000011	2843.23199999999	1061.42400000004	4750.70399999992	4715.4239999999	""	4331.71252173921	11942.2600000002	6023.13600000006	6192.48000000008	5434.46399999986	3995.37600000015	5517.45600000003	2718.36618181825	2566.03200000002	""	4058.74360000003	""	""
858.556561068619	858.551025778629	858.567032148746	1087.81857118	1083.83747540112	1092.6338712666	28	2	5	6	5	""	4437.88799999991	""	""	2683.63199999995	""	7220.37931034466	6445.48799999992	5028.23999999999	6047.32800000004	6438.0960000001	14355.4880769231	7292.88	7185.35999999981	8067.69599999981	7569.40799999993	6374.59200000008	3425.85600000002	""	3436.13874999997	2609.0400000001	2563.00799999995	2545.87200000001
858.529950331879	858.36790768747	858.541186704305	1138.50624036278	1137.61440454212	1139.93354877608	4	3	1	0	0	""	786.240000000006	""	507.359999999999	245.951999999997	""	""	""	906.455111111131	""	""	""	""	""	""	""	""	""	""	""	""	""	""
858.801976794939	858.775888715574	858.83787408123	1140.8265717139	1140.52298135563	1140.97490452816	5	3	1	1	0	""	561.456000000021	326.928000000012	""	496.607999999996	""	""	""	""	166.320000000006	""	""	""	""	""	306.095999999994	""	""	""	""	""	""	""
858.706616356307	858.700001594551	858.707564877058	1094.33335237399	1094.10037578229	1096.41468772447	5	0	1	3	1	""	""	""	""	""	""	""	""	""	""	1773.40799999999	2461.87200000003	1492.848	""	1855.15159999996	""	""	""	""	340.367999999996	""	""	""
858.890799410973	858.886021787303	858.896577431475	1088.77876318316	1083.33909601747	1093.16241863907	26	5	5	6	4	6381.79032	5686.12800000006	4394.54399999997	6975.36000000002	6507.98400000001	""	18330.2217999999	9579.69599999984	7455.38793103448	14226.912	14030.5696875	11219.6664	12671.9040000002	9783.31200000006	10120.6559999998	5539.63199999983	7425.59999999989	3378.53951999989	7469.95199999994	3503.68907142857	""	""	3371.76000000001
859.223138926125	859.218804547368	859.228828576665	1088.30243255952	1083.51180457751	1093.38264411757	30	6	5	6	6	8453.08800000014	1541.23200000027	6112.17599999973	4575.64800000003	4904.59200000019	9070.31999999999	10120.9920000001	10839.914	17116.512	10261.1039999999	9520.22400000015	8503.48800000013	9216.1439999999	11136.0480000001	19520.0047058824	12147.6814615381	11967.6479999999	8086.15912500001	8343.21599999996	7978.76070588238	7590.91200000007	6540.91200000007	3447.02399999996
859.559866201002	859.552981089638	859.565309977519	1088.67314037062	1083.4418736701	1091.65129616576	27	4	5	6	5	8578.08000000011	""	""	5683.77600000002	5304.09600000002	2583.83999999989	7641.48980000001	7180.22339999985	7327.8239999999	5133.07200000005	4759.77600000005	6241.19999999991	7554.62400000007	15078.6719999999	9314.92799999998	14702.9588852459	6535.53599999991	2772.67199999991	3108.33599999997	5924.58612765958	5451.46476190476	3031.39199999997	""
859.894818549182	859.886266602428	859.897116672559	1087.00652381204	1083.69731177832	1092.05620185459	16	1	4	6	1	""	4782.62399999999	""	""	""	""	9008.24462068961	3745.21399999995	4309.89999999997	""	6886.14061224491	4684.78700000007	5017.48799999991	8690.30400000007	5567.85599999987	4441.85039999992	4849.15199999979	""	""	2422.94544000005	""	""	""
860.224842101902	860.222046969845	860.231457264	1087.37517530327	1083.89859546354	1090.95401141508	8	0	2	5	0	""	""	""	""	""	""	2549.56800000003	""	""	4325.75000000002	""	2670.10857142862	2623.48800000001	2604.00000000001	5210.01599999997	""	3347.23200000005	""	""	""	""	""	""
860.857680054436	860.852144027362	860.865362341891	1138.83764366705	1138.04070260741	1141.27480456347	23	6	5	6	6	5728.46399999996	2251.53600000001	1228.41599999998	2124.52799999994	3847.20000000004	3566.97600000003	2061.024	1559.03999999999	805.090909090921	1812.048	848.06399999998	2106.384	2756.54400000001	2077.48800000001	1993.488	2382.57599999995	2067.74400000001	754.320000000002	1080.91200000004	961.632000000036	663.936000000025	667.968000000012	1178.688
860.858784440957	860.857920117674	860.859825157175	24.7375148005536	23.6761931859569	24.7465728773486	3	3	0	0	0	1580.88	963.648	1301.664	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
861.359918381194	861.349858633271	861.376710259999	1138.9246293238	1137.70454684366	1139.87460238937	9	2	3	3	1	500.976000000006	""	""	""	""	189.839999999986	280.224000000011	271.82400000001	""	292.992000000011	""	""	325.66285714286	362.208000000014	""	""	359.184000000014	""	""	""	""	""	272.496000000002
861.858106914223	861.818565355939	861.864431406021	1138.99882257817	1138.73305463853	1141.2841366675	9	2	1	6	0	427.056000000005	""	""	472.079999999999	""	""	""	""	""	375.647999999991	""	394.128	733.48800000001	365.568000000014	302.735999999993	539.28000000002	346.080000000013	""	""	""	""	""	""
862.844837338508	862.834052781272	862.850253719483	1139.09130066604	1138.58840200754	1139.91465656857	6	0	3	3	0	""	""	""	""	""	""	305.760000000012	423.695999999984	""	478.464000000005	""	532.89599999999	""	409.584000000007	""	""	420.000000000002	""	""	""	""	""	""
863.618895113315	863.542780065774	863.693725018598	1091.29323621132	1084.92823567979	1096.47803319776	8	4	3	0	1	""	3818.30399999999	3577.05600000001	3784.70399999999	""	3361.34400000001	""	752.191250000015	552.720000000009	""	684.767999999995	""	""	""	""	""	""	""	""	""	""	374.304000000007	""
863.88221440945	863.877139073631	863.890408664443	1094.60328475613	1093.09362353003	1095.10425226657	5	0	3	2	0	""	""	""	""	""	""	""	1321.1005263158	""	977.087999999997	971.376000000004	1545.93600000002	""	1590.624	""	""	""	""	""	""	""	""	""
864.550337735908	864.544864375872	864.667842038782	1094.53705521402	1093.58253187049	1098.00941974802	9	0	1	4	2	""	""	""	""	""	""	1709.23200000001	""	""	""	""	""	2168.54400000008	210.672000000008	2115.29174999996	2329.48799999999	""	772.222687500003	""	""	724.597199999996	""	""
864.886322148985	864.878613610347	864.924395830156	1094.65265372768	1093.42920753146	1102.88759174655	8	2	3	2	1	219.408000000008	1105.77600000001	""	""	""	""	1204.96289999998	""	""	1019.08799999998	746.928000000002	1472.68800000001	""	""	1510.47425454546	""	""	""	""	""	""	""	493.584000000005
865.360135529714	865.347136806545	865.370522198953	373.065723961721	372.427611028944	374.257734872043	16	6	5	5	0	946.387199999996	908.880000000002	1258.65599999999	951.887999999998	895.439999999991	988.697810526315	416.396925000001	288.288000000002	273.168	355.222466666666	202.272000000001	327.005840000004	316.207366666668	341.376000000001	284.292257142859	349.104000000001	""	""	""	""	""	""	""
865.68578679562	865.672290468094	865.700469469612	1097.18923882982	1096.78347598946	1098.09215131537	10	2	4	4	0	666.210299999989	""	""	""	638.064	""	323.980714285717	""	242.255999999997	372.288000000001	259.055999999996	""	471.072000000006	331.967999999998	344.400000000013	266.447999999999	""	""	""	""	""	""	""
866.196918884742	866.187924882596	866.204118544154	1096.64325935782	1096.11388221906	1098.09215131537	12	2	5	5	0	987.504000000037	""	""	""	874.607999999982	""	648.143999999991	636.645789473694	504.336000000001	480.572699999992	477.120000000005	820.511999999998	638.400000000024	""	467.711999999995	702.911999999997	502.656000000019	""	""	""	""	""	""
866.364997842547	866.35840866763	866.370975442774	373.511441321561	372.996401067541	374.257734872043	5	5	0	0	0	""	346.415999999998	615.98798181818	461.328000000001	481.152	566.159999999994	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
866.696263696685	866.692102350734	866.705093571633	1096.58362774349	1095.77829766177	1097.36588514621	14	2	4	6	2	1554.98514285712	""	""	""	""	678.047999999995	632.845909090906	667.190857142847	""	371.952000000014	496.608000000019	702.576000000027	906.86400000001	567.167999999998	565.15199999999	491.903999999999	365.903999999991	192.863999999993	""	206.304000000008	""	""	""
867.19501320434	867.187164853443	867.203812197978	1096.66553307562	1096.27081469935	1098.09215131537	7	1	2	4	0	""	""	""	""	797.328000000015	""	458.112705882359	""	387.648000000001	""	""	""	736.511999999995	590.015999999993	""	680.063999999995	477.792000000001	""	""	""	""	""	""
868.844220314864	868.801545014206	868.86207387988	1139.46881940142	1138.73305463853	1140.94743183183	10	3	2	5	0	484.848000000003	""	""	""	480.815999999998	391.775999999985	332.639999999998	""	""	""	229.824000000022	521.136	400.236666666672	336.000000000013	257.376000000032	""	460.992000000017	""	""	""	""	""	""
869.208640753915	869.195192218915	869.230066456067	1096.24749901329	1095.87592507503	1096.81483901754	6	0	3	3	0	""	""	""	""	""	""	525.167999999996	""	292.991999999998	222.767999999997	""	""	570.528	514.079999999999	""	218.735999999996	""	""	""	""	""	""	""
869.356785369858	869.352433360344	869.370898975878	1138.50209944201	1138.06188556995	1140.35416765889	5	0	1	3	1	""	""	""	""	""	""	""	181.440000000007	""	""	""	486.527999999998	""	316.512000000012	""	345.743999999984	""	""	""	""	""	""	169.679999999997
869.538567252983	869.531764781639	869.556234261028	1096.44869471381	1095.50294413551	1097.14563045403	9	2	3	4	0	555.207714285706	""	551.712000000021	""	""	""	436.796608695651	""	443.520000000003	""	338.016000000001	""	320.879999999994	""	420.277777777777	509.375999999995	432.096000000016	""	""	""	""	""	""
869.875898977091	869.871027263697	869.880939957119	1095.85536283918	1095.20483188555	1096.67966895182	6	0	1	4	1	""	""	""	""	""	""	""	""	""	424.367999999989	""	""	""	606.479999999996	697.200000000026	511.727999999995	436.799999999997	""	""	""	""	157.247999999991	""
870.208171087857	870.202588381983	870.217208804726	1095.932485756	1095.65761787229	1096.78347598946	5	0	2	3	0	""	""	""	""	""	""	437.020714285718	""	""	563.135999999977	""	""	413.280000000016	516.09600000002	""	""	704.255999999987	""	""	""	""	""	""
870.815691198012	870.802538692416	870.823320591746	1139.88383118828	1139.17929429779	1141.37984061073	7	5	0	2	0	863.826249999993	544.319999999996	411.936	718.704	743.903999999956	""	""	""	""	""	""	""	""	""	241.919999999993	""	245.951999999997	""	""	""	""	""	""
871.277688372674	871.267742057325	871.282472487569	319.606148254243	319.005283849149	321.505960737983	23	6	5	6	6	11286.2399999999	11106.1597636364	10830.0182999999	9248.79416842105	11093.0744842105	10890.096	2980.54414736842	3275.72302500001	3508.17600000001	3438.28800000001	3289.27088571428	14750.6741217392	15985.6658608695	15915.9840000001	15093.8899090909	14868.6720000001	15366.9600000001	6052.30871999998	7189.05960000004	6468.61120000004	6099.40799999996	6433.63037999999	6578.76737142857
872.280198923421	872.268675943244	872.287413209963	319.606148254243	319.341250563114	321.505960737983	23	6	5	6	6	5474.11199999999	5007.47548421054	5144.52962999998	4241.16133333332	5070.33511428576	5325.59999999999	1629.85304347827	1593.27543157895	1826.832	1563.408	1346.63484705882	6707.26533913048	6999.06211428574	7419.55200000001	7672.58586000001	7000.56000000003	7414.17600000003	2873.12062499997	3047.18400000003	2907.40800000004	2995.43999999998	2970.87069999998	3087.16799999998
872.835381983705	872.814344682007	872.842572757589	1140.52290991254	1139.84427661854	1140.7299458274	6	5	0	1	0	512.521199999991	""	298.367999999996	300.71999999998	281.903999999993	289.295999999995	""	""	""	""	""	""	""	200.256	""	""	""	""	""	""	""	""	""
873.150116019543	873.144309730105	873.171850523607	1097.92009770397	1096.6038734689	1098.8471994627	4	1	0	3	0	454.948000000001	""	""	""	""	""	""	""	""	""	""	""	""	225.456000000009	""	209.327999999997	218.736000000008	""	""	""	""	""	""
873.285433708569	873.277086776032	873.288674485516	319.613132821287	319.193134698671	321.505960737983	23	6	5	6	6	1878.23999999999	1743.84	1727.89009999999	1568.44143529413	1511.16063749998	1913.18400000001	394.228542857142	572.365200000005	525.503999999999	516.768	506.015999999999	2453.86610000002	2063.09172631579	2109.74400000001	2329.61413333335	2117.47200000002	2436	866.97674999999	983.233533333337	896.112000000005	873.264	1089.40462857143	907.871999999996
874.224526324582	874.174804173086	874.231784321828	1089.61012322233	1085.03963926715	1097.70203707299	17	6	3	4	0	5326.90355172411	5287.96799999994	487.872000000018	4448.30400000003	2113.776	314.832000000012	""	""	3330.76799999997	1700.83199999995	3115.87875	2606.79715384621	3810.57600000004	3845.18399999992	""	""	4391.85600000005	""	""	""	""	""	""
874.285187657779	874.273019093676	874.293498034716	319.596662044711	318.934772002551	321.229545181826	15	5	0	6	4	496.607999999999	439.595018181818	267.791999999999	419.452800000002	374.976000000002	""	""	""	""	""	""	485.989476923075	569.975717647056	483.840000000003	537.364989473684	623.951999999999	481.823999999998	""	270.144	240.576	240.576000000001	""	247.632
874.726323599675	874.677202744865	874.732484154457	1090.22217282484	1083.50143818946	1098.63253867546	21	5	3	4	0	7724.05267924534	3936.91199999999	5998.94399999996	""	5837.32800000006	3120.09600000003	4479.61030434782	430.079999999997	4309.53600000003	""	""	""	""	2999.80800000003	4676.50712499994	2975.61600000004	2203.48799999998	""	""	""	""	""	""
874.81939916126	874.779691293874	874.84118967144	1140.38285911172	1139.48098414634	1141.71588687056	6	3	0	3	0	""	""	206.640000000008	450.911999999988	167.328000000006	""	""	""	""	""	""	""	""	245.615999999991	193.871999999996	""	261.071999999999	""	""	""	""	""	""
875.227753016555	875.221270120657	875.231851904691	1088.26623475936	1083.84749885251	1090.97899081832	27	6	5	6	6	24378.4796666669	23332.8479999998	21203.6159999999	19546.7999999999	19884.1440000002	6988.12799999997	8437.29600000011	12051.3120000001	17113.0394516129	16732.7999999999	8905.51063636353	8681.26941176516	20436.1919999998	8576.736	12950.1119999998	11231.7855652173	7838.20799999986	6463.97081632654	6300.00000000007	3823.49874999997	2624.49599999997	4026.28800000004	5654.88000000005
875.565312060188	875.560314801315	875.721124904892	1088.09266242192	1083.83845380866	1091.57563141741	16	0	4	6	2	""	""	""	""	""	""	10081.3439999998	3601.58400000003	8855.27999999998	4631.42399999985	""	8875.86206896572	4890.81599999996	11407.872	5280.57600000001	5254.36800000007	5803.39200000008	""	1942.41600000007	3842.15999999999	""	""	""
875.811178005811	875.72177685139	875.901792932326	1088.13370262093	1083.46073661416	1092.44991261644	44	6	5	6	4	16490.8799999998	25579.68	22780.4639999996	21647.1359999998	11235.1680000001	21409.1633999998	14991.9658723402	16414.6079999999	16421.9999999999	9870.33600000008	10287.2324999999	12922.6933846157	14000.1120000002	9372.384	10343.0879999997	15768.4799999999	18892.6080000002	3055.26626086962	""	4364.31756521739	6155.85599999998	3296.49599999996	""
876.230347476326	876.223731912838	876.234328166017	1088.29731786093	1084.01295239689	1093.04625087964	26	6	5	6	6	55016.9760000006	51908.6400000001	47578.9440000002	23158.1280000001	26368.6079999996	24607.385076923	25615.2387272716	44633.2319999999	25030.1468181817	25513.4879999996	4667.04000000018	32514.0717600007	50137.2479999999	27935.7120000002	24596.5440000003	48550.5135294113	25731.8880000001	16596.93336	16542.624	15682.1289795919	10871.6160000001	8629.48800000007	15559.8240000001
876.56323393116	876.557636049696	876.569679757518	1087.72429433457	1083.94693853631	1091.28998342033	21	0	5	6	6	""	""	""	""	""	""	19086.8581249997	8564.02259999982	16268.448	15634.0441463415	1636.65599999979	13961.982692308	10495.968	8921.80799999998	11208.9599999997	13727.9533333333	8547.16800000013	4421.36620000001	8170.512	3050.20800000001	4730.54400000018	6657.50400000005	7124.54400000002
876.83201740212	876.807951920351	876.841941646215	1139.25789284902	1138.5074454451	1141.49936509006	13	5	2	5	0	749.279999999992	431.760000000016	357.504	427.391999999992	663.599999999993	""	381.696000000014	""	""	360.527999999998	""	""	531.491399999998	397.488000000007	444.527999999999	408.911999999981	361.535999999993	""	""	""	""	""	""
