"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Variant]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[treatment]"	"Term Source REF"	"Term Accession Number"	"Factor Value[time of treatment]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[age]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[genotype]"	"Term Source REF"	"Term Accession Number"	"Factor Value[sex]"	"Term Source REF"	"Term Accession Number"
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s9_2_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s9_3_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s9_4_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s9_5_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s10_1_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s10_2_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s10_3_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s10_4_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s10_5_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s11_1_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s11_2_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s11_3_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s11_4_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s12_1_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s12_2_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s12_3_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s12_4_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s13_1_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s13_2_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s13_3_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s13_4_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s13_5_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s14_1_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s14_2_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s14_3_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s14_4_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s14_5_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s15_1_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s15_2_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s15_3_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s15_4_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s1_1_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s1_2_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s1_3_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s2_1_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s2_2_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s2_3_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s3_1_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s3_2_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s4_1_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s4_2_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s5_2_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s5_3_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s6_3_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s6_4_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s6_5_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s7_3_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s7_4_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s8_1_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s8_2_plasma_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s9_1_plasma_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"plasma_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"blood plasma"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000131"	"Sample collection"	"s9_2_plasma_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
