"variable.name"	"HU_neg_011_b2"	"HU_neg_014_b2"	"HU_neg_015_b2"	"HU_neg_017"	"HU_neg_018"	"HU_neg_019_b2"	"HU_neg_020"	"HU_neg_021"	"HU_neg_022_b2"	"HU_neg_023_b2"	"HU_neg_024_b2"	"HU_neg_025_b2"	"HU_neg_026_b2"	"HU_neg_027"	"HU_neg_028"	"HU_neg_029_b2"	"HU_neg_030_b2"	"HU_neg_031_b2"	"HU_neg_032"	"HU_neg_033_b2"	"HU_neg_034"	"HU_neg_035_b2"	"HU_neg_036_b2"	"HU_neg_037"	"HU_neg_038_b2"	"HU_neg_039_b2"	"HU_neg_040_b2"	"HU_neg_041"	"HU_neg_042_b2"	"HU_neg_043"	"HU_neg_044"	"HU_neg_045_b2"	"HU_neg_046_b2"	"HU_neg_047"	"HU_neg_048"	"HU_neg_049"	"HU_neg_050"	"HU_neg_051"	"HU_neg_052"	"HU_neg_053_b2"	"HU_neg_054_b2"	"HU_neg_055"	"HU_neg_056_b2"	"HU_neg_057_b2"	"HU_neg_058_b2"	"HU_neg_060"	"HU_neg_061"	"HU_neg_062_b2"	"HU_neg_063_b2"	"HU_neg_064"	"HU_neg_065"	"HU_neg_066"	"HU_neg_067_b2"	"HU_neg_068"	"HU_neg_069_b2"	"HU_neg_070_b2"	"HU_neg_072"	"HU_neg_073_b2"	"HU_neg_074_b2"	"HU_neg_075_b2"	"HU_neg_076_b2"	"HU_neg_077"	"HU_neg_078"	"HU_neg_079"	"HU_neg_080_b2"	"HU_neg_081_b2"	"HU_neg_082_b2"	"HU_neg_083"	"HU_neg_084_b2"	"HU_neg_085_b2"	"HU_neg_086"	"HU_neg_087_b2"	"HU_neg_088"	"HU_neg_089"	"HU_neg_090"	"HU_neg_091"	"HU_neg_092_b2"	"HU_neg_093"	"HU_neg_094"	"HU_neg_095_b2"	"HU_neg_096_b2"	"HU_neg_097_b2"	"HU_neg_098_b2"	"HU_neg_099"	"HU_neg_100"	"HU_neg_101"	"HU_neg_102_b2"	"HU_neg_103_b2"	"HU_neg_105"	"HU_neg_106_b2"	"HU_neg_107"	"HU_neg_108"	"HU_neg_109"	"HU_neg_110"	"HU_neg_112_b2"	"HU_neg_113_b2"	"HU_neg_114_b2"	"HU_neg_115_b2"	"HU_neg_116"	"HU_neg_117_b2"	"HU_neg_118"	"HU_neg_119_b2"	"HU_neg_120_b2"	"HU_neg_121_b2"	"HU_neg_122_b2"	"HU_neg_123"	"HU_neg_124_b2"	"HU_neg_125"	"HU_neg_126"	"HU_neg_127"	"HU_neg_129_b2"	"HU_neg_130"	"HU_neg_131"	"HU_neg_132"	"HU_neg_133"	"HU_neg_134"	"HU_neg_135_b2"	"HU_neg_136_b2"	"HU_neg_137_b2"	"HU_neg_138"	"HU_neg_139_b2"	"HU_neg_140_b2"	"HU_neg_142_b2"	"HU_neg_143_b2"	"HU_neg_144"	"HU_neg_145_b2"	"HU_neg_146_b2"	"HU_neg_147_b2"	"HU_neg_148"	"HU_neg_149"	"HU_neg_150"	"HU_neg_152"	"HU_neg_154"	"HU_neg_155_b2"	"HU_neg_156"	"HU_neg_157"	"HU_neg_158"	"HU_neg_159_b2"	"HU_neg_160_b2"	"HU_neg_162_b2"	"HU_neg_163"	"HU_neg_164_b2"	"HU_neg_166_b2"	"HU_neg_167_b2"	"HU_neg_168_b2"	"HU_neg_169_b2"	"HU_neg_170"	"HU_neg_171"	"HU_neg_172"	"HU_neg_173"	"HU_neg_174"	"HU_neg_175"	"HU_neg_177_b2"	"HU_neg_179"	"HU_neg_180"	"HU_neg_181"	"HU_neg_182"	"HU_neg_183_b2"	"HU_neg_184"	"HU_neg_185"	"HU_neg_186"	"HU_neg_187_b2"	"HU_neg_188_b2"	"HU_neg_189"	"HU_neg_190_b2"	"HU_neg_191_b2"	"HU_neg_192"	"HU_neg_193_b2"	"HU_neg_194_b2"	"HU_neg_195_b2"	"HU_neg_196"	"HU_neg_197_b2"	"HU_neg_198_b2"	"HU_neg_199_b2"	"HU_neg_200"	"HU_neg_201"	"HU_neg_202"	"HU_neg_203_b2"	"HU_neg_204"	"HU_neg_205_b2"	"HU_neg_206_b2"	"HU_neg_207"	"HU_neg_208"	"HU_neg_209"
"X154.013753_5.2"	183575	142772	592950	29171	94846	364756	35147	133672	1491059	3553	51669	42049	99001	7568	94862	146554	336983	454384	119715	405891	210560	31970	1498079	18399	179555	1716083	461035	40619	76511	362757	345413	34030	45447	28981	171747	8796	465331	5060	391497	353790	168969	37348	972857	154547	290303	673537	146557	558482	266535	17575	265835	46719	248271	101604	90264	390551	1571285	180998	500083	83417	358746	81770	102938	130464	77293	1572698	542500	211759	1211752	770181	405174	1018844	73785	124160	452636	493639	175943	285715	196353	17017	607.5	550789	452941	150923	169836	12311	607.5	327859	783742	308157	280863	6825	14170	46234	535438	390907	432345	11649	188389	696694	113389	370109	50649	28393	185503	123903	225051	116889	485034	83946	421528	296886	379780	353591	84584	216420	803388	144039	136786	357659	335563	106322	107176	235751	55233	261667	132845	859417	460591	95524	421931	65964	438369	391599	11701	96146	85058	427226	327864	1270614	461725	100925	344191	785154	214361	557337	180840	69932	221881	435638	175141	951598	165218	18814	436518	61424	174900	1058872	50894	11504	186788	34839	607.5	49567	412556	171184	103315	64791	415163	197478	152183	35092	270904	499855	59282	264082	7944	145776	75022	62898	54320	55160	3088	144339
"X87.008516_1.04"	394575	837721	870649	238361	1115081	1526093	372741	977350	965289	1021206	1368531	770040	843288	217234	1014081	950871	2965875	1864080	516144	2254667	534626	2249799	1408554	395245	118325	1341576	5065540	298175	4988547	2400575	185657	1006136	2567292	484022	1492130	1567592	1255196	3508069	755146	449895	2390755	706374	2167666	2319357	1381233	1543123	1058952	3273548	6473473	265256	2900241	1629948	1777291	1754309	804492	3162310	1610750	1578749	3638255	2147491	995068	1233150	1071346	435914	2555838	8580593	2481298	1432194	622538	1616588	2100915	2317062	1048603	1018378	1488505	1657849	1097159	745504	894587	1137451	1191743	868046	4530326	1686578	1972816	361874	3903664	2345706	1091221	1138285	926689	168991	267982	539015	1424367	1932379	3636413	4574076	566842	1178526	685502	1914753	2013568	419864	2301190	798620	1171670	803719	904397	1176920	2649088	831616	579707	1562952	1031298	1211855	2626144	435916	2241580	1243472	4910757	1295621	3509539	1601289	1189012	1352322	1058431	3474799	1064359	1971441	354756	1085997	703568	604206	453225	590151	583189	1122030	2332931	5528392	1628419	1321296	3172360	231533	1273599	684247	1574982	774567	619716	458324	1246490	1660145	1823028	1380296	1067962	217569	465113	971978	894145	273182	328863	282679	689081	1592131	3402503	1637253	1087485	3328682	4358983	1742428	1614701	1231494	2065482	1971155	730602	952845	718167	1368078	1225849	1865044	3291207	789359	292444	824447
"X191.055248_0.89"	6774950	3703818	9318863	3735085	1489568	10655009	332026	68276	18640156	7969378	4343124	5036179	7224729	117074	3272320	6413892	6963656	2191610	3424796	12702568	5814287	7175549	19994461	4010155	5566052	24457520	9580922	44789	3544793	89685	6856301	3468169	7813548	1431749	366890	2099305	12863022	149832	6381109	6168775	2959924	6094283	835237	6771077	2970811	9868181	2623309	213388	1087050	2859513	5649439	2838950	5024566	6972038	8617999	8742100	10230955	5515342	109288	10557742	9398818	7049631	6280225	4711115	1782071	1831972	4381509	10385472	16000537	6113241	19842197	15933423	6799077	6387304	7661874	11052944	7905401	8664274	2833034	7466798	4523	16796258	15796056	2257009	18277207	870146	8769578	4239757	7061534	12554414	13098590	35612	1313160	3349907	30706485	1784650	10029602	2225353	7296432	5238686	7678075	10830484	1788695	8521	8239664	4190884	11191873	8947011	8313957	4959433	15103355	8841228	9034332	5372610	5927481	10766620	10060908	3788355	2959631	7037407	13887842	7677038	561019	8548424	7429372	933468	4584226	10917774	4593450	5518154	10922376	4528079	5153555	14001840	745773	7937075	181459	6719203	1058905	26053729	4329379	9275615	12886582	22158681	26440	14604653	6537722	6897610	4619685	8124309	7747107	2741342	8318855	60495	8126077	2083785	3359296	17239758	1292700	147755	5124143	68282	137522	416161	404122	296663	1743406	8080	6437693	4794538	533375	21365	12464220	138115	9377853	78402	443115	60076	7651817	6856042	5449038	1267612	515461	1468003
"X137.023583_7.51"	416430	277858	1691486	43811	85848	460376	137203	125991	163659	8044525	117097	71197	598012	606034	41185	162514	40803	14392	123263	300874	32220	562050	63049	43517	290004	187463	43550	79436	60088	22183	80989	198680	225869	153673	22765	506.5	21055	2878	1568733	187202	99118	19359	79343	10610459	83422	31430	18881	47811	90157	9564	46599	3066	558218	40611	1869389	27940	3543	619162	4545917	103865	149350	25004	66306	11416	308475	70427	113709	76738	539960	1510403	108838	132703	270252	104005	4552	17929	67325	131058	139833	105092	607.5	461295	69335	20628	8337	11627	36582	155355	13025	143692	3631	3117	182282	123331	231157	587342	19086	39497	9425	25127	34361	77759	1021892	219564	286788	35143	238376	97782	31110	2257554	116594	81059	296506	95353	58228	241157	567908	66760	102278	13737	16834	86201	39925	60940	146632	818129	69007	61584	331862	107826	62764	16788	45119	414321	2769	12781	13718	183811	177554	142185	357130	171841	42654	348959	157373	149458	156802	25886	72941	21130	10409	10399	77860	53759	57032	74657	42261	122953	45381	26861	35408	334919	300958	35400	40670	92338	12081	155957	62310	199413	104843	482726	69544	65541	19370	57995	42189	139551	1911	207355	29565	37938	30170	43540
"X201.111582_7.65"	2930722	1511557	3360723	521879	4518173	3760704	1457780	4714054	14193917	2247449	2488255	2458285	1874812	1612288	5230309	3045713	2919396	6227393	1653819	7548310	1511339	11146096	3096812	1407888	575799	9981878	1884664	1016397	4242677	4472733	460954	576496	3186768	1854048	3528871	1925572	4453388	218719	3904880	1890952	2300228	388611	1748006	2216831	5931174	5189784	1239629	4977275	5550481	1998092	4149369	3541854	2778862	5385741	3447958	3546667	953279	4250450	3551620	3448659	7884431	2904755	2673204	2294258	4365534	7413022	7001739	4435456	1374523	3181050	6082948	3477652	4835237	2229901	6763541	2951740	1846325	831488	2518541	6489935	14716	2320772	2366620	4618929	4499557	1029935	3288352	4740682	1865321	2536040	1518158	359500	506796	3063019	17695990	8510941	4791608	2223432	1018813	10530571	3538906	4396182	3692619	1333556	7843444	3051833	7641709	3024268	1948608	6214495	3727167	2187821	1745139	2603443	4619967	5717366	6268035	497195	3065515	6463939	7739715	4293948	6247961	1210851	3711382	11419599	2129666	2162142	3518043	1519677	318841	2817991	1316169	1664055	731698	1362736	740046	3388469	8719387	2488671	5518314	2135677	8467244	923772	1537301	1053513	4130112	2478192	4289353	863878	1433372	1912691	1550371	1871808	1417289	595387	775435	4282757	965851	322546	855727	837715	1328222	2414698	5419343	3269603	1904875	6709445	6598371	3588390	5023353	3776148	3450453	2437706	853279	2691753	4583445	2219518	2783441	3728097	10515620	756462	733660	2118779
"X173.080993_6.46"	2516364	2327034	1494826	570397	3363316	3219073	820770	2063088	1698846	797783	1285081	652394	1121066	945796	2600145	1233185	2087949	5031977	855534	4049005	2954371	2715429	1887230	2097519	731655	3539222	1821908	848437	1998289	2092592	506761	283281	1062135	1010171	2662545	1944740	3498335	290215	1663747	1692802	318038	776532	2798724	602373	3319179	1328578	1205441	5316779	2883601	923012	3210520	1357370	2066506	2250203	219075	3922807	1203712	2456800	1849538	1177663	1196489	1382167	1737315	795721	393978	2502641	4140644	1271481	675236	749493	3556061	1580251	2937404	1812033	2183865	1568601	740476	469772	1772975	6002057	607.5	1643155	1355536	2639156	1049027	1287780	4199392	1974808	1418819	1032992	2013196	384324	488674	419269	7318566	5944523	2781797	1552355	531322	1288961	585724	3671542	438924	1153312	5604429	1047074	752892	1078560	900832	1488191	896366	1179293	899614	3404551	1439151	1254955	4670158	717578	2410306	3100276	4544074	4158248	2579540	1091267	1688699	2085301	2217710	1813333	1845110	1568121	526123	1001401	592165	745177	1336552	460744	565370	1721368	2494536	3153361	1368137	918541	1494334	953262	1583501	685953	1189946	1145943	1148244	508855	822682	893041	528570	786142	550304	169350	495104	1948898	532807	235845	412124	1023990	1257060	575306	7628559	3260358	3188856	5529651	998320	1519221	1422308	607605	774860	1079904	191440	700912	619976	652984	858284	1209404	9231105	350709	318110	872637
"X216.98092_4.8"	29050074	2468088	4647054	305895	4948057	11920193	2147452	1904949	23535415	4546484	5352799	20034342	9905729	2420462	5377380	2126782	3693486	3273597	2284892	26191263	1453804	9488186	3282196	1461964	864977	8053253	4146521	828213	18037533	2658314	178553	2941299	16494470	2845119	17424632	3170315	2843731	201467	10305285	2524653	7383811	2508454	5446256	9318567	17896560	12924836	1588640	13572127	43456706	2704236	4810628	8670205	2174708	17846746	13153041	4058995	6666388	6219582	4039518	4318924	5344558	9619178	3609662	2699244	7003374	5723130	10759203	2837625	1658543	11448944	12975321	19077140	4428775	2279636	2662347	3490007	6881496	2190509	1703715	4345459	607.5	26735420	9190570	1260796	10585265	415482	20436336	15667875	2141288	12279232	3373115	184807	989606	996306	13674507	14110683	28603692	7238562	6746224	10919250	1662368	21807244	16300387	4475693	12844173	3760612	13294326	2825175	3639201	6505678	8088165	977646	2666943	10849612	6869918	4222333	8792188	1203445	9074498	7266879	2105851	9968311	5515698	6718561	4858732	7490570	3375221	2721520	4737972	13806850	111117	7197250	2401381	1597338	1435874	7055046	927022	6882331	3485556	2125404	1971354	9455273	20982120	1778334	2432861	2628835	5640212	1162700	2817614	787514	1844181	6210688	8237636	1637653	596538	893645	1731702	2027567	2061281	891523	300482	1675219	1561579	5430916	12613245	4382472	2115490	11742901	3413383	6860083	7977532	15833338	12903263	5397137	3629853	2714104	2235076	4765807	5438222	14345510	22765367	3714358	418448	1306915
"X124.006693_0.88"	521907	1833652	892482	387400	576816	201769	614964	552167	251794	1429550	868297	649910	71417	110618	666189	682683	684010	3096237	596059	450301	103534	335408	106858	499579	710212	454545	342009	253652	423583	235480	291140	115329	398993	424836	59992	779611	83619	701769	506.5	187882	336559	25840	18188	469387	729939	205219	1395513	373105	454256	478763	404896	323034	479471	1145641	487417	1321324	564651	246269	6518	100924	988646	215421	332875	272402	1200658	407582	1156708	309886	152415	85424	657369	506657	1472797	194546	358760	393033	463186	853068	416347	967486	292549	1033241	109296	295492	1310165	374131	1173873	180275	467770	67265	30761	514562	460946	177978	493690	1296234	1082292	450752	246243	1276946	360289	81322	2623	444773	465878	543027	198076	689733	247759	486552	156518	314038	568814	1159010	514527	1232172	462403	67878	1120516	566078	482220	3981317	1344684	770250	131607	865315	511166	170206	2820	10515	158313	315071	143136	317608	506.5	261645	506.5	607.5	163495	231489	535052	255719	993586	158257	206818	227223	250321	513449	14361	35062	107953	346789	403960	584581	236955	170037	254704	241782	254301	50793	15775	6174	284818	564208	544028	546895	434314	286557	27191	115631	705293	1066444	185380	54860	358839	443626	316538	461916	333061	128685	5795	110804	441820	540053
"X463.2329_7.9"	171324	12438	176146	84087	451233	64145	57374	368274	75410	68627	30697	162491	29665	54297	458257	128307	198236	268202	41610	52636	50041	204447	101701	252399	607.5	392882	255074	168373	255942	349509	506.5	607.5	378585	13175	155227	428857	308477	30352	48224	20257	228612	4064	115468	114644	193337	484928	109927	212282	142054	5710	328817	710352	25559	156233	120150	121582	280601	180454	165306	420848	95388	574647	189211	205692	171430	358989	154052	158662	3210	450240	1904775	274922	220596	255079	418121	259217	154946	60792	282497	276254	607.5	63397	213104	590399	155159	91203	36052	87821	123452	120630	470657	14325	56249	3832	202267	382700	299101	66684	67131	472754	69292	322952	42905	36925	301091	198172	195301	231006	333667	269961	166229	331327	233244	76722	273707	449789	391431	607.5	359238	248757	328772	176565	480057	607.5	514951	646098	228377	64307	22280	117731	16782	408967	44059	10855	28641	105317	14673	54720	79067	115736	47913	17162	223372	4221	607.5	607.5	56915	84267	85629	506.5	73724	174921	45920	184190	32640	15397	63292	6203	27951	506.5	9563	607.5	90324	46739	576764	217455	208786	86193	118902	52602	171264	389655	98563	262054	114265	312930	135365	52791	609206	208891	201540	35865	29233	113128
"X182.081505_6.33"	127231	979416	223930	371298	602941	267300	98153	136992	337281	2053650	1615173	2143951	161975	178833	1843992	1043066	707058	729889	757489	1852263	993284	2185760	4464462	26718	18945	1081094	1738257	735725	1618812	81635	449725	456626	95137	106811	234770	135161	1465838	849365	1240004	261243	1916635	115799	892471	3798948	200938	128539	284264	113797	1255280	727875	2213334	158207	32010	173437	430170	214990	717582	88930	956735	2407238	1568496	764393	4363508	45969	11726529	700772	1152733	3647198	2321166	1237563	4453904	141312	693768	58574	44591	268743	6734170	1871055	748762	110684	607.5	639572	928350	840400	451050	456321	44857	147464	2127944	3120767	93920	67960	804262	181765	393720	543469	787242	270958	59280	2373218	786001	709255	3041016	49451	354295	623597	1820519	386139	269012	789618	8086876	1310910	351082	2035627	86811	254149	341676	1223659	1176416	111015	1382222	127736	1293048	1178130	44304	46318	933288	2090701	85113	110700	43291	86174	173407	5699919	2264642	194592	1579546	100966	1239801	7147341	3696088	2812608	829839	845693	275130	767664	547144	606417	138923	3167502	1226396	75301	1688759	207435	4076073	295795	362259	1007337	407165	341495	515771	433284	732843	14346	1184795	805771	177677	10064	6553555	758360	54782	1111505	4801228	857047	33350	350609	412316	514652	448182	1281098	820758	578675	376261	217300
"X135.029005_0.85"	28514582	20498119	17310020	9114737	19810476	23678180	11311424	13949086	33586179	14459562	20216215	19077479	19321158	10842507	13047048	14258891	28767624	43557757	10960787	38827573	13937363	19302590	22056757	12259481	8211817	35548272	25344880	7392023	24847089	16717182	6696563	14005534	23708432	7695975	18394384	15716685	16425262	12339480	10560186	15790465	19844415	10707734	29521876	22300532	20383142	17344514	17383119	31066457	32541069	10186104	15599181	21324330	19668360	20498426	13852000	24013133	18242525	14152377	26973491	26846871	24692441	15552235	12137751	14564612	27777050	41203737	26495026	18110875	11525928	20832666	30250667	25334421	12293906	19400683	19632788	12912711	20416588	11830051	10998954	36008666	2656016	19267218	21309585	14557794	20372146	10345708	27502756	21954805	10064988	24969299	14933350	6173163	6690838	7837892	24861056	27835970	33702648	26111146	10561840	38317810	11508378	19528858	16313321	18113923	31448100	12246814	18594833	16067217	11284703	13230195	25623659	7893922	8183900	13153420	11890816	9999175	22611875	11205446	22752518	18681445	28399727	36226070	34659066	23782385	17063358	38044859	15806268	20083706	11688311	17701338	4443690	13960807	7291987	11087898	10971830	13412908	7331600	27200384	22767829	33496403	9747711	20834484	28786031	15859089	18368970	9555821	13100414	12818900	6349379	6319524	9419016	11460147	25502870	10780139	6202222	4920117	5803395	15887568	6082535	5877215	6136872	25600071	21304507	9594030	30944680	20070120	8672126	23959078	32540833	24702382	10988790	23184858	14407791	21212232	7603743	8729860	9193478	16591716	18981975	24380208	24452585	9570257	5161235	12403567
"X203.081193_5.26"	294841	328083	538890	362404	480038	557849	634151	855833	216794	101862	286154	293385	431264	401043	814126	387771	334380	502991	655777	440881	149017	185467	119244	821882	240703	319659	552620	627810	659238	755396	280794	123847	296097	319635	287737	186738	398214	117768	283982	129963	290894	210717	502610	168009	1018669	384126	414944	497665	562326	144306	601999	236039	228402	565187	325480	806407	436165	481367	768892	837602	1250664	324438	1183619	225368	593884	301845	405225	734419	69666	850008	69945	372075	456380	524736	442172	380735	223301	451911	459380	660710	1860981	637036	432337	520232	432220	124946	134703	299775	491570	104296	110667	160157	248808	310902	796559	1024104	322675	490946	484110	707190	136858	599182	182736	202343	810960	1040912	205697	564463	152178	817668	522101	439169	386293	349158	262620	556227	878377	86552	495207	256639	748600	425882	1051193	435408	402489	217008	295313	38427	328577	161809	88489	409917	116186	44799	140112	281326	86721	318451	409093	271584	239359	556153	961929	274518	240800	113652	216160	181917	70044	49517	296065	369969	181027	457612	124778	110323	177176	159717	117650	59379	43279	415293	303433	774299	358002	239131	564267	473391	508620	252290	146092	667494	247482	524611	113239	304461	219005	347983	237663	209271	257992	42982	97567	230010
"X283.066329_4.27"	740657	473682	721180	286081	1034769	673104	391765	838635	1546452	352504	489779	632228	428730	278883	1195808	491981	1183570	1292032	327559	1608440	521351	1155717	570191	580547	106708	1256258	741438	253818	1975188	1284800	86892	256288	962147	289268	1023719	1062145	552501	180980	415354	215275	1181392	153364	1069492	910262	1518760	1144552	409023	1273384	2028673	143412	1070697	1216399	785419	1044012	517417	1146636	1041408	762161	1759018	1308883	704498	963839	896087	443267	1534291	2890251	945717	1434685	317084	710672	2006635	974162	1048303	988266	984233	665737	799343	270397	703153	1916054	607.5	941223	682704	819891	1386405	284491	976266	887638	715703	2334220	572469	66633	96707	251072	1314640	2013482	1910776	1685395	326921	1054678	183515	922962	828816	364352	2037601	996765	730991	793728	739492	650423	409383	490367	490854	805700	948679	955940	1146686	104907	1027646	1274104	1730728	836119	1797824	519797	755151	1552890	563581	12561534	573580	956894	141839	977305	180878	208846	444993	793108	234464	413720	157618	2540508	502534	552727	1178543	210403	230163	86415	478086	221873	372078	126371	335562	437670	831837	625766	302008	79450	175352	353548	374281	98553	79452	281005	328769	894140	2419982	984144	684290	996652	1527056	492963	971020	1181832	772629	991113	264468	644014	822887	525484	1185008	1127759	1397064	204548	162873	325538
