"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Experiment]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Disease]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Injection]"	"Term Source REF"	"Term Accession Number"
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp1_HCC_63a_NEG"	"Exp1"	""	""	"HCC"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp1_HCC_63b_NEG"	"Exp1"	""	""	"HCC"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp1_HCC_64a_NEG"	"Exp1"	""	""	"HCC"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp1_HCC_64b_NEG"	"Exp1"	""	""	"HCC"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_1a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_1b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_2a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_2b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_3a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_3b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_4a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_4b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_5a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_5b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_6a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_6b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_7a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_7b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_8a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_8b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_9a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_9b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_10a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_10b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_11a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_11b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_12a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_12b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_13a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_13b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_14a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_14b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_15a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_15b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_16a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_16b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_17a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_17b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_18a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_18b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_19a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_19b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_20a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_20b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_21a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_21b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_22a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_22b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_23a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_23b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_24a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_24b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_25a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_25b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_26a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_26b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_27a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_27b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_28a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_28b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_29a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_29b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_30a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_30b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_31a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_31b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_32a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_32b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_33a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_33b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_34a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_34b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_35a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_35b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_36a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_36b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_37a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_37b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_38a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_38b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_39a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_39b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_40a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_40b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_41a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_41b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_42a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_42b_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj2"	""	""
"Human blood serum"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"blood serum"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000133"	"Sample collection"	"Exp2_CRR_43a_NEG"	"Exp2"	""	""	"CRR"	""	""	"Inj1"	""	""
