"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Genotype]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Replicate]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Country of origin]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Population ID]"	"Term Source REF"	"Term Accession Number"	"Factor Value[MFFGC accession no.]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Type]"	"Term Source REF"	"Term Accession Number"
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0583_2"	"PG0583"	""	""	"2"	""	""	"Denmark"	""	""	"Chantal"	""	""	"5843"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0600_2"	"PG0600"	""	""	"2"	""	""	"USA"	""	""	"Corvair"	""	""	"8338"	""	""	"US cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0603_2"	"PG0603"	""	""	"2"	""	""	"Netherlands"	""	""	"Duramo"	""	""	"5788"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0619_2"	"PG0619"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0627_2"	"PG0627"	""	""	"2"	""	""	"USA"	""	""	"Epic"	""	""	"3539"	""	""	"US cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0672_2"	"PG0672"	""	""	"2"	""	""	"NZ"	""	""	"Grasslands Pacific"	""	""	"13485"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0673_2"	"PG0673"	""	""	"2"	""	""	"NZ"	""	""	"Grasslands Pacific"	""	""	"13485"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0675_2"	"PG0675"	""	""	"2"	""	""	"NZ"	""	""	"Grasslands Samson"	""	""	"11292"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0688_2"	"PG0688"	""	""	"2"	""	""	"Denmark"	""	""	"Hella"	""	""	"5840"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0694_2"	"PG0694"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0698_2"	"PG0698"	""	""	"2"	""	""	"NZ"	""	""	"Hillary"	""	""	"13515"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0704_2"	"PG0704"	""	""	"2"	""	""	"NZ"	""	""	"Kamo"	""	""	"15866"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0745_2"	"PG0745"	""	""	"2"	""	""	"Germany"	""	""	"Liperry"	""	""	"5830"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0746_2"	"PG0746"	""	""	"2"	""	""	"Germany"	""	""	"Liperry"	""	""	"5830"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0748_2"	"PG0748"	""	""	"2"	""	""	"Germany"	""	""	"Liprinta"	""	""	"5833"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0765_2"	"PG0765"	""	""	"2"	""	""	"Netherlands"	""	""	"Magella"	""	""	"5822"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0767_2"	"PG0767"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0778_2"	"PG0778"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0790_2"	"PG0790"	""	""	"2"	""	""	"Romania"	""	""	"Mara"	""	""	"12503"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0843_2"	"PG0843"	""	""	"2"	""	""	"NZ"	""	""	"One50"	""	""	""	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0850_2"	"PG0850"	""	""	"2"	""	""	"Netherlands"	""	""	"Option"	""	""	"12436"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0855_2"	"PG0855"	""	""	"2"	""	""	"France"	""	""	"Pacage"	""	""	"8343"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0920_2"	"PG0920"	""	""	"2"	""	""	"Netherlands"	""	""	"Premium"	""	""	"12438"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0934_2"	"PG0934"	""	""	"2"	""	""	"Netherlands"	""	""	"Sommora"	""	""	"5801"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0943_2"	"PG0943"	""	""	"2"	""	""	"Netherlands"	""	""	"Premium"	""	""	"12438"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0960_2"	"PG0960"	""	""	"2"	""	""	"NZ"	""	""	"Tolosa"	""	""	"11755"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0982_2"	"PG0982"	""	""	"2"	""	""	"NZ"	""	""	"Dobson"	""	""	"10405"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1001_2"	"PG1001"	""	""	"2"	""	""	"France"	""	""	"Fra-11"	""	""	"7798"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1068_2"	"PG1068"	""	""	"2"	""	""	""	""	""	"Morganna"	""	""	"5805"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1074_2"	"PG1074"	""	""	"2"	""	""	"NZ"	""	""	"Banks"	""	""	"8840"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1084_2"	"PG1084"	""	""	"2"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1085_2"	"PG1085"	""	""	"2"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1102_2"	"PG1102"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1139_2"	"PG1139"	""	""	"2"	""	""	"Tunisia"	""	""	"Tuni-11"	""	""	"14032"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1148_2"	"PG1148"	""	""	"2"	""	""	"Tunisia"	""	""	"Tuni-11"	""	""	"14032"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1172_2"	"PG1172"	""	""	"2"	""	""	"NZ"	""	""	"Vedette"	""	""	"8835"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1174_2"	"PG1174"	""	""	"2"	""	""	"NZ"	""	""	"Vedette"	""	""	"8835"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1176_2"	"PG1176"	""	""	"2"	""	""	"NZ"	""	""	"Vedette"	""	""	"8835"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1191_2"	"PG1191"	""	""	"2"	""	""	"NZ x ecotype"	""	""	"GIL018"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1216_2"	"PG1216"	""	""	"2"	""	""	"NZ x ecotype"	""	""	"GIL020"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1240_2"	"PG1240"	""	""	"2"	""	""	"NZ x ecotype"	""	""	"GIL016"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1247_2"	"PG1247"	""	""	"2"	""	""	"NZ x ecotype"	""	""	"GIL016"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1256_2"	"PG1256"	""	""	"2"	""	""	"NZ x ecotype"	""	""	"GIL017"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1274_2"	"PG1274"	""	""	"2"	""	""	"NZ x ecotype"	""	""	"GIL019"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1298_2"	"PG1298"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1341_2"	"PG1341"	""	""	"2"	""	""	"NZ x ecotype"	""	""	"Iran-3 x Commando AR1"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1343_2"	"PG1343"	""	""	"2"	""	""	"NZ x ecotype"	""	""	"Iran-3 x Commando AR1"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1351_2"	"PG1351"	""	""	"2"	""	""	"NZ x ecotype"	""	""	"Turk-1 x Commando AR1"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1353_2"	"PG1353"	""	""	"2"	""	""	"NZ x ecotype"	""	""	"Turk-1 x Commando AR1"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_1"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1376_2"	"PG1376"	""	""	"2"	""	""	"NZ"	""	""	"'IxS' mapping population parent I"	""	""	""	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_2"	"blank"	""	""	"blank"	""	""	"Sample collection"	"blank"	"blank"	""	""	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"blank"	""	""	"blank"	""	""	"Sample collection"	"blank"	"blank"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0003_2"	"PG0003"	""	""	"2"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0010_2"	"PG0010"	""	""	"2"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0017_2"	"PG0017"	""	""	"2"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0022_2"	"PG0022"	""	""	"2"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0029_2"	"PG0029"	""	""	"2"	""	""	"NZ"	""	""	"GIL013"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0031_2"	"PG0031"	""	""	"2"	""	""	"NZ"	""	""	"GIL013"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0036_2"	"PG0036"	""	""	"2"	""	""	"NZ"	""	""	"GIL012"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0043_2"	"PG0043"	""	""	"2"	""	""	"NZ"	""	""	"GIL029"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0077_2"	"PG0077"	""	""	"2"	""	""	"NZ"	""	""	"GIL028"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0081_2"	"PG0081"	""	""	"2"	""	""	"NZ"	""	""	"GIL028"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0083_2"	"PG0083"	""	""	"2"	""	""	"NZ"	""	""	"GIL028"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0084_2"	"PG0084"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0096_2"	"PG0096"	""	""	"2"	""	""	"NZ"	""	""	"GIL028"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_2"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0116_2"	"PG0116"	""	""	"2"	""	""	"NZ"	""	""	"GIL027"	""	""	""	""	""	"NZ elite breeding pool"	""	""
